Date,Open,High,Low,Close,Volume,Daily_Return,cumprod,3 days,3 momentum,3 momentum cumprod
1980-04-03,106.78,106.78,106.78,106.78,,1.009835445,1.0678,1,1.005806331,1.004726423
1980-04-04,107.4,107.4,107.4,107.4,,1.005806331,1.074,1,1.018901304,1.023717062
1980-04-07,109.43,109.43,109.43,109.43,,1.018901304,1.0943,1,1.000731061,1.024465462
1980-04-08,109.51,109.51,109.51,109.51,,1.000731061,1.0951,1,1.005113688,1.029704259
1980-04-09,110.07,110.07,110.07,110.07,,1.005113688,1.1007,1,1.009721087,1.039714103
1980-04-10,111.14,111.14,111.14,111.14,,1.009721087,1.1114,1,1.007917941,1.047946498
1980-04-11,112.02,112.02,112.02,112.02,,1.007917941,1.1202,1,0.996964828,1.0447658
1980-04-12,111.68,111.68,111.68,111.68,,0.996964828,1.1168,1,0.998746418,1.043456101
1980-04-14,111.54,111.54,111.54,111.54,,0.998746418,1.1154,1,0.993275955,1.036439855
1980-04-15,110.79,110.79,110.79,110.79,,0.993275955,1.1079,0,,1.036439855
1980-04-16,110.48,110.48,110.48,110.48,,0.997201914,1.1048,0,,1.036439855
1980-04-17,109.89,109.89,109.89,109.89,,0.994659667,1.0989,0,,1.036439855
1980-04-18,111.85,111.85,111.85,111.85,,1.017836018,1.1185,1,1.025301743,1.06266359
1980-04-19,114.68,114.68,114.68,114.68,,1.025301743,1.1468,1,1.01142309,1.074802492
1980-04-21,115.99,115.99,115.99,115.99,,1.01142309,1.1599,1,0.991809639,1.065999472
1980-04-22,115.04,115.04,115.04,115.04,,0.991809639,1.1504,1,1.019297636,1.086570741
1980-04-23,117.26,117.26,117.26,117.26,,1.019297636,1.1726,1,0.996844619,1.083142196
1980-04-24,116.89,116.89,116.89,116.89,,0.996844619,1.1689,1,1.009752759,1.093705821
1980-04-25,118.03,118.03,118.03,118.03,,1.009752759,1.1803,1,1.001525036,1.095373762
1980-04-26,118.21,118.21,118.21,118.21,,1.001525036,1.1821,1,0.992640217,1.087312048
1980-04-28,117.34,117.34,117.34,117.34,,0.992640217,1.1734,1,0.999403443,1.086663404
1980-04-29,117.27,117.27,117.27,117.27,,0.999403443,1.1727,0,,1.086663404
1980-04-30,116.09,116.09,116.09,116.09,,0.98993775,1.1609,0,,1.086663404
1980-05-01,116.54,116.54,116.54,116.54,,1.003876303,1.1654,0,,1.086663404
1980-05-02,118.58,118.58,118.58,118.58,,1.017504719,1.1858,1,0.997891719,1.084372412
1980-05-03,118.33,118.33,118.33,118.33,,0.997891719,1.1833,1,1.008197414,1.093261462
1980-05-06,119.3,119.3,119.3,119.3,,1.008197414,1.193,1,0.999413244,1.092619984
1980-05-07,119.23,119.23,119.23,119.23,,0.999413244,1.1923,1,1.00109033,1.0938113
1980-05-08,119.36,119.36,119.36,119.36,,1.00109033,1.1936,1,0.975368633,1.066869232
1980-05-09,116.42,116.42,116.42,116.42,,0.975368633,1.1642,0,,1.066869232
1980-05-10,116.43,116.43,116.43,116.43,,1.000085896,1.1643,0,,1.066869232
1980-05-12,115.47,115.47,115.47,115.47,,0.991754702,1.1547,0,,1.066869232
1980-05-13,112.85,112.85,112.85,112.85,,0.977310124,1.1285,0,,1.066869232
1980-05-14,112.27,112.27,112.27,112.27,,0.994860434,1.1227,0,,1.066869232
1980-05-15,114.53,114.53,114.53,114.53,,1.020130044,1.1453,0,,1.066869232
1980-05-16,114.91,114.91,114.91,114.91,,1.003317908,1.1491,1,1.001044296,1.067983359
1980-05-17,115.03,115.03,115.03,115.03,,1.001044296,1.1503,1,0.965748066,1.031402863
1980-05-19,111.09,111.09,111.09,111.09,,0.965748066,1.1109,0,,1.031402863
1980-05-20,109.47,109.47,109.47,109.47,,0.985417229,1.0947,0,,1.031402863
1980-05-22,109.66,109.66,109.66,109.66,,1.001735635,1.0966,0,,1.031402863
1980-05-23,112.59,112.59,112.59,112.59,,1.026718949,1.1259,1,1.011102229,1.042853734
1980-05-24,113.84,113.84,113.84,113.84,,1.011102229,1.1384,1,0.979884048,1.021875738
1980-05-26,111.55,111.55,111.55,111.55,,0.979884048,1.1155,1,1.018287763,1.04056356
1980-05-27,113.59,113.59,113.59,113.59,,1.018287763,1.1359,1,1.005282155,1.046059978
1980-05-28,114.19,114.19,114.19,114.19,,1.005282155,1.1419,1,1.013398721,1.060075844
1980-05-29,115.72,115.72,115.72,115.72,,1.013398721,1.1572,1,0.999740754,1.059801023
1980-05-30,115.69,115.69,115.69,115.69,,0.999740754,1.1569,1,1.006396404,1.066579939
1980-05-31,116.43,116.43,116.43,116.43,,1.006396404,1.1643,1,1.00292021,1.069694576
1980-06-02,116.77,116.77,116.77,116.77,,1.00292021,1.1677,1,0.995974994,1.065389048
1980-06-03,116.3,116.3,116.3,116.3,,0.995974994,1.163,1,0.992519347,1.057419242
1980-06-04,115.43,115.43,115.43,115.43,,0.992519347,1.1543,0,,1.057419242
1980-06-05,114.05,114.05,114.05,114.05,,0.988044702,1.1405,0,,1.057419242
1980-06-07,113.43,113.43,113.43,113.43,,0.994563788,1.1343,0,,1.057419242
1980-06-09,111.98,111.98,111.98,111.98,,0.987216786,1.1198,0,,1.057419242
1980-06-10,112.52,112.52,112.52,112.52,,1.00482229,1.1252,0,,1.057419242
1980-06-11,112.64,112.64,112.64,112.64,,1.001066477,1.1264,0,,1.057419242
1980-06-12,112.11,112.11,112.11,112.11,,0.995294744,1.1211,1,1.002943538,1.060531795
1980-06-13,112.44,112.44,112.44,112.44,,1.002943538,1.1244,0,,1.060531795
1980-06-14,112.87,112.87,112.87,112.87,,1.003824262,1.1287,1,1.00212634,1.062786847
1980-06-16,113.11,113.11,113.11,113.11,,1.00212634,1.1311,1,1.017505084,1.081391019
1980-06-17,115.09,115.09,115.09,115.09,,1.017505084,1.1509,1,0.994352246,1.075283589
1980-06-18,114.44,114.44,114.44,114.44,,0.994352246,1.1444,1,0.98968892,1.064196254
1980-06-19,113.26,113.26,113.26,113.26,,0.98968892,1.1326,1,1.002030726,1.066357344
1980-06-20,113.49,113.49,113.49,113.49,,1.002030726,1.1349,0,,1.066357344
1980-06-21,112.77,112.77,112.77,112.77,,0.993655829,1.1277,0,,1.066357344
1980-06-23,112.53,112.53,112.53,112.53,,0.997871774,1.1253,0,,1.066357344
1980-06-24,112.46,112.46,112.46,112.46,,0.999377944,1.1246,0,,1.066357344
1980-06-25,111.78,111.78,111.78,111.78,,0.993953406,1.1178,0,,1.066357344
1980-06-26,111.65,111.65,111.65,111.65,,0.998837001,1.1165,0,,1.066357344
1980-06-27,111.89,111.89,111.89,111.89,,1.002149575,1.1189,0,,1.066357344
1980-06-28,113.12,113.12,113.12,113.12,,1.010992939,1.1312,1,0.995579915,1.061643954
1980-06-30,112.62,112.62,112.62,112.62,,0.995579915,1.1262,1,0.994938732,1.05627069
1980-07-01,112.05,112.05,112.05,112.05,,0.994938732,1.1205,1,1.003480589,1.059947134
1980-07-02,112.44,112.44,112.44,112.44,,1.003480589,1.1244,0,,1.059947134
1980-07-03,112.33,112.33,112.33,112.33,,0.9990217,1.1233,0,,1.059947134
1980-07-04,112.42,112.42,112.42,112.42,,1.000801211,1.1242,1,0.995552393,1.055232906
1980-07-05,111.92,111.92,111.92,111.92,,0.995552393,1.1192,0,,1.055232906
1980-07-07,112.48,112.48,112.48,112.48,,1.005003574,1.1248,1,0.996532717,1.051574114
1980-07-08,112.09,112.09,112.09,112.09,,0.996532717,1.1209,0,,1.051574114
1980-07-09,111.92,111.92,111.92,111.92,,0.998483362,1.1192,0,,1.051574114
1980-07-10,111.36,111.36,111.36,111.36,,0.994996426,1.1136,0,,1.051574114
1980-07-11,110.89,110.89,110.89,110.89,,0.995779454,1.1089,0,,1.051574114
1980-07-12,111.01,111.01,111.01,111.01,,1.001082153,1.1101,0,,1.051574114
1980-07-14,110.4,110.4,110.4,110.4,,0.994505,1.104,0,,1.051574114
1980-07-15,109.94,109.94,109.94,109.94,,0.995833333,1.0994,0,,1.051574114
1980-07-16,109.82,109.82,109.82,109.82,,0.998908496,1.0982,0,,1.051574114
1980-07-18,110.02,110.02,110.02,110.02,,1.001821162,1.1002,0,,1.051574114
1980-07-19,110.88,110.88,110.88,110.88,,1.007816761,1.1088,1,0.994047619,1.045314745
1980-07-21,110.22,110.22,110.22,110.22,,0.994047619,1.1022,1,0.997187443,1.042374738
1980-07-22,109.91,109.91,109.91,109.91,,0.997187443,1.0991,0,,1.042374738
1980-07-23,110.42,110.42,110.42,110.42,,1.00464016,1.1042,0,,1.042374738
1980-07-24,111.29,111.29,111.29,111.29,,1.007879007,1.1129,1,0.997034774,1.039283861
1980-07-25,110.96,110.96,110.96,110.96,,0.997034774,1.1096,1,1.003244412,1.042655726
1980-07-26,111.32,111.32,111.32,111.32,,1.003244412,1.1132,1,0.999550844,1.042187412
1980-07-28,111.27,111.27,111.27,111.27,,0.999550844,1.1127,0,,1.042187412
1980-07-29,111.49,111.49,111.49,111.49,,1.001977173,1.1149,1,1.011301462,1.053965653
1980-07-30,112.75,112.75,112.75,112.75,,1.011301462,1.1275,1,0.999645233,1.053591741
1980-07-31,112.71,112.71,112.71,112.71,,0.999645233,1.1271,1,0.996184899,1.049572182
1980-08-01,112.28,112.28,112.28,112.28,,0.996184899,1.1228,1,0.99884218,1.048356967
1980-08-02,112.15,112.15,112.15,112.15,,0.99884218,1.1215,0,,1.048356967
1980-08-04,111.5,111.5,111.5,111.5,,0.994204191,1.115,0,,1.048356967
1980-08-05,111.38,111.38,111.38,111.38,,0.998923767,1.1138,0,,1.048356967
1980-08-06,111.81,111.81,111.81,111.81,,1.003860657,1.1181,0,,1.048356967
1980-08-07,111.84,111.84,111.84,111.84,,1.000268312,1.1184,1,0.996691702,1.04488869
1980-08-08,111.47,111.47,111.47,111.47,,0.996691702,1.1147,1,1.001704494,1.046669697
1980-08-09,111.66,111.66,111.66,111.66,,1.001704494,1.1166,0,,1.046669697
1980-08-11,110.98,110.98,110.98,110.98,,0.993910084,1.1098,0,,1.046669697
1980-08-12,109.12,109.12,109.12,109.12,,0.983240223,1.0912,0,,1.046669697
1980-08-13,108.65,108.65,108.65,108.65,,0.995692815,1.0865,0,,1.046669697
1980-08-14,106.99,106.99,106.99,106.99,,0.984721583,1.0699,0,,1.046669697
1980-08-16,107.2,107.2,107.2,107.2,,1.0019628,1.072,0,,1.046669697
1980-08-18,109.22,109.22,109.22,109.22,,1.018843284,1.0922,1,1.012726607,1.059990251
1980-08-19,110.61,110.61,110.61,110.61,,1.012726607,1.1061,1,0.995660429,1.055390347
1980-08-20,110.13,110.13,110.13,110.13,,0.995660429,1.1013,1,1.008898574,1.064781817
1980-08-21,111.11,111.11,111.11,111.11,,1.008898574,1.1111,1,1.014130141,1.079827334
1980-08-22,112.68,112.68,112.68,112.68,,1.014130141,1.1268,1,0.993077742,1.072352491
1980-08-23,111.9,111.9,111.9,111.9,,0.993077742,1.119,1,1.005540661,1.078294033
1980-08-25,112.52,112.52,112.52,112.52,,1.005540661,1.1252,1,1.011464629,1.090656274
1980-08-26,113.81,113.81,113.81,113.81,,1.011464629,1.1381,1,0.990598366,1.080402322
1980-08-27,112.74,112.74,112.74,112.74,,0.990598366,1.1274,1,0.995298918,1.075323262
1980-08-28,112.21,112.21,112.21,112.21,,0.995298918,1.1221,0,,1.075323262
1980-08-29,112.02,112.02,112.02,112.02,,0.998306746,1.1202,0,,1.075323262
1980-08-30,112.65,112.65,112.65,112.65,,1.005623996,1.1265,0,,1.075323262
1980-09-02,112.55,112.55,112.55,112.55,,0.999112295,1.1255,1,1.006397157,1.082202274
1980-09-03,113.27,113.27,113.27,113.27,,1.006397157,1.1327,1,0.993202084,1.074845553
1980-09-04,112.5,112.5,112.5,112.5,,0.993202084,1.125,0,,1.074845553
1980-09-05,113.27,113.27,113.27,113.27,,1.006844444,1.1327,1,1.003972808,1.079115708
1980-09-06,113.72,113.72,113.72,113.72,,1.003972808,1.1372,1,0.994284207,1.072947706
1980-09-08,113.07,113.07,113.07,113.07,,0.994284207,1.1307,1,0.994870434,1.06744395
1980-09-09,112.49,112.49,112.49,112.49,,0.994870434,1.1249,0,,1.06744395
1980-09-10,112.48,112.48,112.48,112.48,,0.999911103,1.1248,0,,1.06744395
1980-09-11,111.5,111.5,111.5,111.5,,0.99128734,1.115,0,,1.06744395
1980-09-12,111.29,111.29,111.29,111.29,,0.998116592,1.1129,0,,1.06744395
1980-09-13,112.12,112.12,112.12,112.12,,1.007457993,1.1212,0,,1.06744395
1980-09-15,111.33,111.33,111.33,111.33,,0.992953978,1.1133,0,,1.06744395
1980-09-16,110.79,110.79,110.79,110.79,,0.995149555,1.1079,0,,1.06744395
1980-09-17,110.25,110.25,110.25,110.25,,0.995125914,1.1025,0,,1.06744395
1980-09-18,110.55,110.55,110.55,110.55,,1.002721088,1.1055,0,,1.06744395
1980-09-19,111.09,111.09,111.09,111.09,,1.004884668,1.1109,1,0.99594923,1.063119981
1980-09-20,110.64,110.64,110.64,110.64,,0.99594923,1.1064,1,1.006055676,1.069557891
1980-09-22,111.31,111.31,111.31,111.31,,1.006055676,1.1131,1,0.991644956,1.060621687
1980-09-24,110.38,110.38,110.38,110.38,,0.991644956,1.1038,0,,1.060621687
1980-09-25,109.52,109.52,109.52,109.52,,0.992208733,1.0952,0,,1.060621687
1980-09-26,110.62,110.62,110.62,110.62,,1.010043828,1.1062,0,,1.060621687
1980-09-27,111.47,111.47,111.47,111.47,,1.007683963,1.1147,1,0.994527676,1.054817621
1980-09-29,110.86,110.86,110.86,110.86,,0.994527676,1.1086,1,0.995399603,1.049965042
1980-09-30,110.35,110.35,110.35,110.35,,0.995399603,1.1035,0,,1.049965042
1980-10-02,109.85,109.85,109.85,109.85,,0.995468962,1.0985,0,,1.049965042
1980-10-04,108.95,108.95,108.95,108.95,,0.99180701,1.0895,0,,1.049965042
1980-10-06,108.77,108.77,108.77,108.77,,0.998347866,1.0877,0,,1.049965042
1980-10-07,108.6,108.6,108.6,108.6,,0.998437069,1.086,0,,1.049965042
1980-10-08,107.96,107.96,107.96,107.96,,0.994106814,1.0796,0,,1.049965042
1980-10-10,107.07,107.07,107.07,107.07,,0.991756206,1.0707,0,,1.049965042
1980-10-11,109.34,109.34,109.34,109.34,,1.021201083,1.0934,1,1.010243278,1.060720125
1980-10-13,110.46,110.46,110.46,110.46,,1.010243278,1.1046,1,1.004435995,1.065425475
1980-10-14,110.95,110.95,110.95,110.95,,1.004435995,1.1095,1,0.99603425,1.061200263
1980-10-15,110.51,110.51,110.51,110.51,,0.99603425,1.1051,1,1.010858746,1.072723567
1980-10-16,111.71,111.71,111.71,111.71,,1.010858746,1.1171,1,0.98854176,1.060432043
1980-10-17,110.43,110.43,110.43,110.43,,0.98854176,1.1043,0,,1.060432043
1980-10-18,110.26,110.26,110.26,110.26,,0.998460563,1.1026,0,,1.060432043
1980-10-20,109.07,109.07,109.07,109.07,,0.989207328,1.0907,0,,1.060432043
1980-10-21,109.38,109.38,109.38,109.38,,1.002842211,1.0938,0,,1.060432043
1980-10-23,109.32,109.32,109.32,109.32,,0.999451454,1.0932,0,,1.060432043
1980-10-24,109.42,109.42,109.42,109.42,,1.000914746,1.0942,1,0.995156279,1.055295605
1980-10-25,108.89,108.89,108.89,108.89,,0.995156279,1.0889,0,,1.055295605
1980-10-27,107.2,107.2,107.2,107.2,,0.98447975,1.072,0,,1.055295605
1980-10-28,106.66,106.66,106.66,106.66,,0.994962687,1.0666,0,,1.055295605
1980-10-29,106.6,106.6,106.6,106.6,,0.999437465,1.066,0,,1.055295605
1980-10-30,105.88,105.88,105.88,105.88,,0.993245779,1.0588,0,,1.055295605
1980-10-31,105.71,105.71,105.71,105.71,,0.998394409,1.0571,0,,1.055295605
1980-11-01,105.48,105.48,105.48,105.48,,0.997824236,1.0548,0,,1.055295605
1980-11-03,105.73,105.73,105.73,105.73,,1.002370118,1.0573,0,,1.055295605
1980-11-04,105.09,105.09,105.09,105.09,,0.993946846,1.0509,0,,1.055295605
1980-11-05,103.88,103.88,103.88,103.88,,0.98848606,1.0388,0,,1.055295605
1980-11-06,102.84,102.84,102.84,102.84,,0.989988448,1.0284,0,,1.055295605
1980-11-07,104.89,104.89,104.89,104.89,,1.019933878,1.0489,0,,1.055295605
1980-11-08,107.15,107.15,107.15,107.15,,1.021546382,1.0715,1,1.003266449,1.058742675
1980-11-10,107.5,107.5,107.5,107.5,,1.003266449,1.075,1,0.986046512,1.043969521
1980-11-11,106,106,106,106,,0.986046512,1.06,1,0.981603774,1.024764421
1980-11-12,104.05,104.05,104.05,104.05,,0.981603774,1.0405,0,,1.024764421
1980-11-13,103.43,103.43,103.43,103.43,,0.994041326,1.0343,0,,1.024764421
1980-11-14,104.9,104.9,104.9,104.9,,1.014212511,1.049,0,,1.024764421
1980-11-15,104.6,104.6,104.6,104.6,,0.997140133,1.046,1,0.994359465,1.018984201
1980-11-17,104.01,104.01,104.01,104.01,,0.994359465,1.0401,1,0.999615422,1.018592322
1980-11-18,103.97,103.97,103.97,103.97,,0.999615422,1.0397,0,,1.018592322
1980-11-19,104.02,104.02,104.02,104.02,,1.000480908,1.0402,0,,1.018592322
1980-11-20,104.67,104.67,104.67,104.67,,1.006248798,1.0467,1,1.003917073,1.022582222
1980-11-21,105.08,105.08,105.08,105.08,,1.003917073,1.0508,1,1.00085649,1.023458054
1980-11-22,105.17,105.17,105.17,105.17,,1.00085649,1.0517,1,1.003232861,1.026766752
1980-11-24,105.51,105.51,105.51,105.51,,1.003232861,1.0551,1,1.004454554,1.03134054
1980-11-25,105.98,105.98,105.98,105.98,,1.004454554,1.0598,1,1.012266465,1.043991443
1980-11-26,107.28,107.28,107.28,107.28,,1.012266465,1.0728,1,0.998788218,1.042726352
1980-11-27,107.15,107.15,107.15,107.15,,0.998788218,1.0715,1,0.998786748,1.041461262
1980-11-28,107.02,107.02,107.02,107.02,,0.998786748,1.0702,1,0.999159036,1.04058543
1980-11-29,106.93,106.93,106.93,106.93,,0.999159036,1.0693,0,,1.04058543
1980-12-01,106.74,106.74,106.74,106.74,,0.998223137,1.0674,0,,1.04058543
1980-12-02,106.63,106.63,106.63,106.63,,0.998969458,1.0663,0,,1.04058543
1980-12-03,105.96,105.96,105.96,105.96,,0.99371659,1.0596,0,,1.04058543
1980-12-04,105.72,105.72,105.72,105.72,,0.997734994,1.0572,0,,1.04058543
1980-12-05,106.07,106.07,106.07,106.07,,1.003310632,1.0607,0,,1.04058543
1980-12-06,106.6,106.6,106.6,106.6,,1.0049967,1.066,1,0.997185741,1.037656953
1980-12-08,106.3,106.3,106.3,106.3,,0.997185741,1.063,1,0.996989652,1.034533245
1980-12-09,105.98,105.98,105.98,105.98,,0.996989652,1.0598,0,,1.034533245
1980-12-10,106.17,106.17,106.17,106.17,,1.001792791,1.0617,0,,1.034533245
1980-12-11,105.92,105.92,105.92,105.92,,0.997645286,1.0592,0,,1.034533245
1980-12-12,105.56,105.56,105.56,105.56,,0.996601208,1.0556,0,,1.034533245
1980-12-13,105.31,105.31,105.31,105.31,,0.997631679,1.0531,0,,1.034533245
1980-12-15,105.24,105.24,105.24,105.24,,0.999335296,1.0524,0,,1.034533245
1980-12-16,104.88,104.88,104.88,104.88,,0.996579247,1.0488,0,,1.034533245
1980-12-17,104.6,104.6,104.6,104.6,,0.997330282,1.046,0,,1.034533245
1980-12-18,105.21,105.21,105.21,105.21,,1.00583174,1.0521,0,,1.034533245
1980-12-19,105.87,105.87,105.87,105.87,,1.006273168,1.0587,1,1.002266931,1.036878461
1980-12-20,106.11,106.11,106.11,106.11,,1.002266931,1.0611,1,0.996324569,1.033067485
1980-12-22,105.72,105.72,105.72,105.72,,0.996324569,1.0572,1,1.002553916,1.035705853
1980-12-23,105.99,105.99,105.99,105.99,,1.002553916,1.0599,1,1.00830267,1.044304977
1980-12-24,106.87,106.87,106.87,106.87,,1.00830267,1.0687,1,0.916066249,0.956652542
1981-01-05,97.9,97.9,97.9,97.9,,0.916066249,0.979,0,,0.956652542
1981-01-06,93.1,93.1,93.1,93.1,,0.950970378,0.931,0,,0.956652542
1981-01-07,93.1,93.1,93.1,93.1,,1,0.931,0,,0.956652542
1981-01-08,96,96,96,96,,1.031149302,0.96,0,,0.956652542
1981-01-09,96.6,96.6,96.6,96.6,,1.00625,0.966,1,1.010351967,0.966555778
1981-01-10,97.6,97.6,97.6,97.6,,1.010351967,0.976,1,1.019467213,0.985371925
1981-01-12,99.5,99.5,99.5,99.5,,1.019467213,0.995,1,1.030150754,1.015081632
1981-01-13,102.5,102.5,102.5,102.5,,1.030150754,1.025,1,1.047804878,1.063607485
1981-01-14,107.4,107.4,107.4,107.4,,1.047804878,1.074,1,1.008379888,1.072520397
1981-01-15,108.3,108.3,108.3,108.3,,1.008379888,1.083,1,0.995383195,1.067568779
1981-01-16,107.8,107.8,107.8,107.8,,0.995383195,1.078,1,0.989795918,1.05667522
1981-01-17,106.7,106.7,106.7,106.7,,0.989795918,1.067,0,,1.05667522
1981-01-19,106.6,106.6,106.6,106.6,,0.999062793,1.066,0,,1.05667522
1981-01-20,104.9,104.9,104.9,104.9,,0.984052533,1.049,0,,1.05667522
1981-01-21,105.7,105.7,105.7,105.7,,1.007626311,1.057,0,,1.05667522
1981-01-22,105.8,105.8,105.8,105.8,,1.000946074,1.058,0,,1.05667522
1981-01-23,106.3,106.3,106.3,106.3,,1.004725898,1.063,1,1.004703669,1.061645471
1981-01-24,106.8,106.8,106.8,106.8,,1.004703669,1.068,1,0.994382022,1.05568117
1981-01-26,106.2,106.2,106.2,106.2,,0.994382022,1.062,1,0.985875706,1.040770419
1981-01-27,104.7,104.7,104.7,104.7,,0.985875706,1.047,0,,1.040770419
1981-01-28,104.2,104.2,104.2,104.2,,0.995224451,1.042,0,,1.040770419
1981-01-29,105.2,105.2,105.2,105.2,,1.009596929,1.052,0,,1.040770419
1981-01-30,105.3,105.3,105.3,105.3,,1.00095057,1.053,1,1.00379867,1.044723963
1981-01-31,105.7,105.7,105.7,105.7,,1.00379867,1.057,1,0.999053926,1.043735577
1981-02-02,105.6,105.6,105.6,105.6,,0.999053926,1.056,1,0.993371212,1.036816875
1981-02-03,104.9,104.9,104.9,104.9,,0.993371212,1.049,0,,1.036816875
1981-02-04,105.5,105.5,105.5,105.5,,1.005719733,1.055,0,,1.036816875
1981-02-05,105.8,105.8,105.8,105.8,,1.002843602,1.058,1,1.001890359,1.038776832
1981-02-06,106,106,106,106,,1.001890359,1.06,1,1,1.038776832
1981-02-07,106,106,106,106,,1,1.06,1,0.993396226,1.031916985
1981-02-09,105.3,105.3,105.3,105.3,,0.993396226,1.053,0,,1.031916985
1981-02-10,104.8,104.8,104.8,104.8,,0.995251662,1.048,0,,1.031916985
1981-02-12,104.4,104.4,104.4,104.4,,0.996183206,1.044,0,,1.031916985
1981-02-13,104.4,104.4,104.4,104.4,,1,1.044,0,,1.031916985
1981-02-14,104.7,104.7,104.7,104.7,,1.002873563,1.047,0,,1.031916985
1981-02-16,103.7,103.7,103.7,103.7,,0.990448902,1.037,0,,1.031916985
1981-02-17,103.7,103.7,103.7,103.7,,1,1.037,0,,1.031916985
1981-02-18,103.2,103.2,103.2,103.2,,0.995178399,1.032,0,,1.031916985
1981-02-19,102.7,102.7,102.7,102.7,,0.995155039,1.027,0,,1.031916985
1981-02-20,103.2,103.2,103.2,103.2,,1.004868549,1.032,0,,1.031916985
1981-02-21,103.8,103.8,103.8,103.8,,1.005813953,1.038,1,0.994219653,1.025952147
1981-02-23,103.2,103.2,103.2,103.2,,0.994219653,1.032,1,1.002906977,1.028934566
1981-02-24,103.5,103.5,103.5,103.5,,1.002906977,1.035,1,1.004830918,1.033905264
1981-02-25,104,104,104,104,,1.004830918,1.04,1,0.999038462,1.032911124
1981-02-26,103.9,103.9,103.9,103.9,,0.999038462,1.039,1,0.998075072,1.030922845
1981-02-27,103.7,103.7,103.7,103.7,,0.998075072,1.037,1,1.003857281,1.034899404
1981-02-28,104.1,104.1,104.1,104.1,,1.003857281,1.041,1,1.000960615,1.035893543
1981-03-02,104.2,104.2,104.2,104.2,,1.000960615,1.042,1,0.991362764,1.026946286
1981-03-04,103.3,103.3,103.3,103.3,,0.991362764,1.033,0,,1.026946286
1981-03-05,103.3,103.3,103.3,103.3,,1,1.033,0,,1.026946286
1981-03-06,103,103,103,103,,0.997095837,1.03,0,,1.026946286
1981-03-07,103.1,103.1,103.1,103.1,,1.000970874,1.031,0,,1.026946286
1981-03-09,103.3,103.3,103.3,103.3,,1.001939864,1.033,0,,1.026946286
1981-03-11,103.6,103.6,103.6,103.6,,1.002904163,1.036,1,1.002895753,1.029920069
1981-03-12,103.9,103.9,103.9,103.9,,1.002895753,1.039,1,1.001924928,1.031902591
1981-03-13,104.1,104.1,104.1,104.1,,1.001924928,1.041,1,1.005763689,1.037850156
1981-03-14,104.7,104.7,104.7,104.7,,1.005763689,1.047,1,1.009551098,1.047762765
1981-03-16,105.7,105.7,105.7,105.7,,1.009551098,1.057,1,0.999053926,1.046771504
1981-03-17,105.6,105.6,105.6,105.6,,0.999053926,1.056,1,1.002840909,1.049745287
1981-03-18,105.9,105.9,105.9,105.9,,1.002840909,1.059,1,0.997167139,1.046771504
1981-03-19,105.6,105.6,105.6,105.6,,0.997167139,1.056,0,,1.046771504
1981-03-20,105.9,105.9,105.9,105.9,,1.002840909,1.059,1,1.000944287,1.047759957
1981-03-21,106,106,106,106,,1.000944287,1.06,1,0.994339623,1.04182924
1981-03-23,105.4,105.4,105.4,105.4,,0.994339623,1.054,0,,1.04182924
1981-03-24,105.2,105.2,105.2,105.2,,0.998102467,1.052,0,,1.04182924
1981-03-26,105.3,105.3,105.3,105.3,,1.00095057,1.053,0,,1.04182924
1981-03-27,105.7,105.7,105.7,105.7,,1.00379867,1.057,1,1.008514664,1.050700066
1981-03-28,106.6,106.6,106.6,106.6,,1.008514664,1.066,1,0.997185741,1.047743124
1981-03-30,106.3,106.3,106.3,106.3,,0.997185741,1.063,1,1.010348071,1.058585245
1981-03-31,107.4,107.4,107.4,107.4,,1.010348071,1.074,1,1.001862197,1.06055654
1981-04-01,107.6,107.6,107.6,107.6,,1.001862197,1.076,1,1.014869888,1.076326897
1981-04-02,109.2,109.2,109.2,109.2,,1.014869888,1.092,1,1.004578755,1.081255134
1981-04-03,109.7,109.7,109.7,109.7,,1.004578755,1.097,1,1.007292616,1.089140313
1981-04-04,110.5,110.5,110.5,110.5,,1.007292616,1.105,1,0.998190045,1.087169018
1981-04-06,110.3,110.3,110.3,110.3,,0.998190045,1.103,1,0.993653672,1.080269487
1981-04-07,109.6,109.6,109.6,109.6,,0.993653672,1.096,0,,1.080269487
1981-04-08,111,111,111,111,,1.012773723,1.11,1,0.998198198,1.078323055
1981-04-09,110.8,110.8,110.8,110.8,,0.998198198,1.108,1,1.010830325,1.090001644
1981-04-10,112,112,112,112,,1.010830325,1.12,1,0.998214286,1.088055213
1981-04-11,111.8,111.8,111.8,111.8,,0.998214286,1.118,1,0.997316637,1.085135565
1981-04-13,111.5,111.5,111.5,111.5,,0.997316637,1.115,1,0.994618834,1.079296271
1981-04-14,110.9,110.9,110.9,110.9,,0.994618834,1.109,0,,1.079296271
1981-04-15,111,111,111,111,,1.000901713,1.11,0,,1.079296271
1981-04-16,110.7,110.7,110.7,110.7,,0.997297297,1.107,0,,1.079296271
1981-04-17,111,111,111,111,,1.002710027,1.11,1,1.007207207,1.087074983
1981-04-18,111.8,111.8,111.8,111.8,,1.007207207,1.118,1,0.995527728,1.082213288
1981-04-20,111.3,111.3,111.3,111.3,,0.995527728,1.113,1,0.999101527,1.081240949
1981-04-21,111.2,111.2,111.2,111.2,,0.999101527,1.112,1,1.003597122,1.085130305
